# %ECSV 1.0
# ---
# delimiter: ','
# meta: !!omap
# - RELEASE: Gaia FPR
# - TABLE: lens_candidates
# - DESCRIPTION: >
#     This table contains the sources identified as possible gravitational lens candidates based on an analysis of the observations in the neighbourhoud of a list of sources selected from a compilation of quasar candidates. Information about the catalogues from which these quasars proceed is given in the table of lens catalogue names.
#     
#     For each {\tt sourceId}, a list of components found around that source is tabulated, together with some information about their position and flux as derived from the cluster of observations associated with each of them. These individual observations are provided in \texttt{LensObservations}. 
#     
#     A separate table \texttt{LensOutliers} compiles all those observations that could not be associated to a component around a given sourceId, and that have therefore been discarded from the analysis.
# - CITATION: >
#     How to cite and acknowledge Gaia: 
#     https://gea.esac.esa.int/archive/documentation/credits.html 
# - KNOWN_ISSUES: >
#     Known issues: 
#     https://www.cosmos.esa.int/web/gaia-users/known-issues 
# - DOCUMENTATION: >
#     Tutorials and documentation: 
#     https://www.cosmos.esa.int/web/gaia-users/archive 
# datatype:
# - 
#   name: solution_id
#   datatype: int64
#   description: Solution Identifier
#   meta:
#     ucd: meta.version
# - 
#   name: source_id
#   datatype: int64
#   description: Unique source identifier
#   meta:
#     ucd: meta.id;meta.main
# - 
#   name: name
#   datatype: string
#   description: The name of the gravitational lens candidate
#   meta:
#     ucd: meta.id
# - 
#   name: flag
#   datatype: int8
#   description: GravLens flag
#   meta:
#     ucd: meta.code.status
# - 
#   name: n_components
#   datatype: int32
#   description: Number of components
#   meta:
#     ucd: meta.number
# - 
#   name: component_id
#   datatype: int32
#   description: Index of the component for this sourceId
#   meta:
#     ucd: meta.id.assoc
# - 
#   name: n_obs_component
#   datatype: int16
#   description: Number of valid observations used for this component
#   meta:
#     ucd: meta.number
# - 
#   name: component_flag
#   datatype: int8
#   description: Component object flag
#   meta:
#     ucd: meta.code.status
# - 
#   name: ra_component
#   datatype: float64
#   unit: deg
#   description: Mean right ascension of the component
#   meta:
#     ucd: pos.eq.ra
# - 
#   name: ra_std_component
#   datatype: float32
#   unit: mas
#   description: Standard deviation of the right ascension of the component
#   meta:
#     ucd: stat.error;pos.eq.ra
# - 
#   name: dec_component
#   datatype: float64
#   unit: deg
#   description: Mean declination of the clusters of measurements
#   meta:
#     ucd: pos.eq.dec
# - 
#   name: dec_std_component
#   datatype: float32
#   unit: mas
#   description: Standard deviation of the declination measurements
#   meta:
#     ucd: stat.error;pos.eq.dec
# - 
#   name: g_flux_component
#   datatype: float64
#   unit: "'electron'.s**-1"
#   description: Mean G flux of the component
#   meta:
#     ucd: phot.flux;em.opt
# - 
#   name: g_flux_component_error
#   datatype: float32
#   unit: "'electron'.s**-1"
#   description: Uncertainty of the mean flux value for this component
#   meta:
#     ucd: stat.error;phot.flux
# - 
#   name: g_mag_component
#   datatype: float32
#   unit: mag
#   description: Mean onboard G magnitude of the component
#   meta:
#     ucd: phot.mag;em.opt
# - 
#   name: g_mag_std_component
#   datatype: float32
#   unit: mag
#   description: Standard deviation of the onboard G magnitude of the component
#   meta:
#     ucd: stat.error;em.opt
solution_id,source_id,name,flag,n_components,component_id,n_obs_component,component_flag,ra_component,ra_std_component,dec_component,dec_std_component,g_flux_component,g_flux_component_error,g_mag_component,g_mag_std_component
4311356335145164801,98784248117376,"DR3Gaia025829.827+004305.84",0,1,1,24,0,44.62428171617125,62.540543,0.7182915554690071,58.89786,233.22896250343825,1.0320234,19.413412,0.1242316
4311356335145164801,23588029109223680,"DR3Gaia023040.412+101149.26",0,1,1,26,0,37.6683840934071,42.15478,10.19701500865118,44.758442,2198.716782202162,1.9597796,17.396034,0.15187258
4311356335145164801,17532782352424576,"DR3Gaia032150.323+123733.93",0,1,1,20,0,50.45967432384745,74.05366,12.626093473109,57.170773,133.51321558450184,0.8998107,20.321095,0.12668225
4311356335145164801,9689618018880384,"DR3Gaia032847.595+065242.00",0,1,1,23,0,52.19831004183449,65.23039,6.878325175337662,48.75522,261.2182196223336,1.0268824,19.688858,0.13750589
4311356335145164801,2958236036278400,"DR3Gaia032010.976+041813.05",0,2,1,23,0,50.04562109278541,47.74295,4.305159252685257,32.265694,16732.64190761339,4.8325906,15.190217,0.12318031
4311356335145164801,2958236036278400,"DR3Gaia032010.976+041813.05",0,2,2,21,0,50.04573275397969,57.207157,4.303625268371174,36.61035,198.86089233905287,1.0835856,19.9189,0.18239261
4311356335145164801,19799352558007808,"DR3Gaia023515.239+075232.04",0,1,1,17,0,38.81349233819943,69.54154,7.875566843687147,46.331768,189.73194621177504,1.2812392,20.034008,0.13956144
4311356335145164801,1121914177875456,"DR3Gaia030518.273+032428.76",0,1,1,16,0,46.32613076078925,65.02688,3.407981249315537,54.101265,126.07240815394489,1.1409197,20.382812,0.13740528
4311356335145164801,5177016139742848,"DR3Gaia025403.942+041918.70",0,1,1,15,0,43.51642173789148,42.236706,4.321856806564121,48.828922,99.39706838735604,1.2235348,20.569792,0.13835806
4311356335145164801,16043180319667200,"DR3Gaia032510.170+112014.62",0,1,1,23,0,51.292368165757644,57.99061,11.337394894416288,44.56246,321.2206333799731,1.0798097,19.473505,0.14706187
4311356335145164801,4820155897335424,"DR3Gaia024559.648+033330.65",0,1,1,24,0,41.49853640936884,55.936844,3.5585105567467905,63.984337,197.25463210987255,0.95184153,19.958334,0.12749436
4311356335145164801,688294279538816,"DR3Gaia030517.640+020115.29",0,1,1,12,0,46.32350123712213,63.18216,2.0209132114602264,39.438408,137.59966595532822,1.2246742,20.1875,0.16059305
4311356335145164801,20816027151803136,"DR3Gaia024739.902+091403.57",0,1,1,13,0,41.91625908420489,45.36315,9.23432287473334,51.69226,100.19560029879557,1.1984829,20.496395,0.17782708
4311356335145164801,3537678662411392,"DR3Gaia030743.837+042513.27",0,1,1,15,0,46.93265040233909,69.26365,4.420355628926115,52.497715,102.32179500237666,1.0481488,20.519793,0.10670639
4311356335145164801,18346210503543040,"DR3Gaia023623.326+060048.39",0,1,1,25,0,39.097192292808394,53.540947,6.0134414553538935,51.305573,322.2242995414689,1.0294539,19.4325,0.20500532
4311356335145164801,18248182169648256,"DR3Gaia023806.229+055815.92",0,1,1,22,0,39.525950934209064,68.20132,5.971087329299671,38.338707,138.36431572263933,0.8679161,20.273438,0.14277865
4311356335145164801,11417706699977216,"DR3Gaia033547.244+075828.85",0,1,1,19,0,53.94684353594071,80.62377,7.974675030498835,56.76843,146.99820132740152,0.9251676,20.150494,0.17862462
