# %ECSV 1.0
# ---
# delimiter: ','
# meta: !!omap
# - RELEASE: Gaia FPR
# - TABLE: lens_catalogue_name
# - DESCRIPTION: >
#     This table provides the list of input catalogues that have been used to select any given source that was analysed by the Gravitational Lens module and published in the lens candidate table.
#     
#     Each source may have been cross-matched to more than one catalogue and therefore can have several entries in the table. 
#     
#     For the FPR, the catalogues considered for this selection are mostly external, although sources identified by DPAC based on the classification performed by other processing have also been included here.
#     
#     Each catalogue is assigned a \texttt{catalogueId}. For the FPR the following applies:
#     \begin{itemize}
#     \item 1: Ducourant+2022 \cite{DR3-DPACP-153}
#     \item 2: Gravitational Lens data base (Ducourant+2023): \cite{2023Ducourant}
#     \item 3: Gravitational Lens candidates (Krone-Martins+2023): \cite{FPR-DPACP-200} 
#     \item 4: Milliquas 7.5b \cite{2021arXiv210512985F}
#     \item 5: Milliquas 7.5 \cite{2021arXiv210512985F}
#     \item 6: Milliquas 7.4d \cite{2021arXiv210512985F}
#     \item 7: Milliquas 7.4c \cite{2021arXiv210512985F}
#     \item 8: Milliquas 7.1b \cite{2019arXiv191205614F}
#     \item 9: Milliquas 7.0 \cite{2019arXiv191205614F}
#     \item 10: Milliquas 6.4 \cite{2019arXiv191205614F}
#     \item 11: Assef R90 \cite{2018ApJS..234...23A}
#     \item 12: Shu+2019 \cite{2019MNRAS.489.4741S}
#     \item 13: Assef C75 \cite{2018ApJS..234...23A}
#     \item 14: Sergei Klioner, private communication, 2022.
#     \end{itemize}
#     
#     Further details on these catalogues are given in Ducourant+2023.
# - CITATION: >
#     How to cite and acknowledge Gaia: 
#     https://gea.esac.esa.int/archive/documentation/credits.html 
# - KNOWN_ISSUES: >
#     Known issues: 
#     https://www.cosmos.esa.int/web/gaia-users/known-issues 
# - DOCUMENTATION: >
#     Tutorials and documentation: 
#     https://www.cosmos.esa.int/web/gaia-users/archive 
# datatype:
# - 
#   name: solution_id
#   datatype: int64
#   description: Solution Identifier
#   meta:
#     ucd: meta.version
# - 
#   name: source_id
#   datatype: int64
#   description: Unique source identifier (unique within a particular Data Release)
#   meta:
#     ucd: meta.id;meta.main
# - 
#   name: catalogue_id
#   datatype: int8
#   description: The unique identifier for the catalogue(s) used to select the sources in the gravitational lenses analysis
#   meta:
#     ucd: meta.id.assoc
solution_id,source_id,catalogue_id
4500506735866875780,6097827063886592,10
4500506735866875780,5789890793174912,10
4500506735866875780,18738976672577664,10
4500506735866875780,6495845977508096,10
4500506735866875780,6556117254195456,10
4500506735866875780,5677500091180544,10
4500506735866875780,4819296903867776,10
4500506735866875780,6505432344550272,10
4500506735866875780,18825391414484864,10
4500506735866875780,5910527834735232,10
4500506735866875780,5770271386248192,10
4500506735866875780,6500347103222144,10
4500506735866875780,6606896652257920,10
4500506735866875780,18747016851387008,10
4500506735866875780,18748013283809792,10
4500506735866875780,18492479909241856,10
4500506735866875780,18960837502899968,10
4500506735866875780,19743002587582848,10
4500506735866875780,18949743602926080,10
4500506735866875780,18553846402014336,10
4500506735866875780,18957676406966528,10
4500506735866875780,18227360168130176,10
4500506735866875780,18499115633902464,10
4500506735866875780,18255603872853632,10
4500506735866875780,18064804245682176,10
4500506735866875780,18475884155583616,10
4500506735866875780,18066350433909120,10
4500506735866875780,18174240012570112,10
4500506735866875780,18485745400519680,10
4500506735866875780,18174892847609984,10
4500506735866875780,18482446865623680,10
4500506735866875780,18941767848288640,10
4500506735866875780,6048482184022144,10
4500506735866875780,18286699436143744,10
4500506735866875780,18969977193541760,10
4500506735866875780,18180012448644480,10
4500506735866875780,18940599617432704,10
4500506735866875780,18941870927502720,10
4500506735866875780,18482824822744320,10
4500506735866875780,18175786200811136,10
4500506735866875780,5944200378247936,10
4500506735866875780,18161904866489344,10
4500506735866875780,18268316976078976,10
4500506735866875780,18169945045294976,10
4500506735866875780,18267939018947328,10
4500506735866875780,18892770861334016,10
4500506735866875780,18275429441938816,10
4500506735866875780,18918025269088768,10
4500506735866875780,18184857171774848,10
4500506735866875780,18184032538049152,10
4500506735866875780,18209355665265536,10
4500506735866875780,18264743563272704,10
4500506735866875780,18264777923013760,10
4500506735866875780,6144929969830016,10
4500506735866875780,18861640938248320,10
4500506735866875780,5965267192754304,10
4500506735866875780,18667066035021312,10
4500506735866875780,6127887539587328,10
4500506735866875780,18874766358683776,10
4500506735866875780,18167677302560256,10
4500506735866875780,18164928523474176,10
4500506735866875780,18669329482632448,10
4500506735866875780,18198875945075456,10
4500506735866875780,18223821114883200,10
4500506735866875780,18218770233668608,10
4500506735866875780,18651290619955968,10
4500506735866875780,18901566954646144,10
4500506735866875780,6136511833927424,10
4500506735866875780,6155753287443584,10
4500506735866875780,6152386033081600,10
4500506735866875780,18661461102532864,10
4500506735866875780,18206916123896704,10
4500506735866875780,18663110369981312,10
4500506735866875780,19005402084121344,10
4500506735866875780,19005337659658112,10
4500506735866875780,18203308351035776,10
4500506735866875780,6188876075061888,10
4500506735866875780,18905556979068800,10
4500506735866875780,19004547385674368,10
4500506735866875780,18577726420064256,10
4500506735866875780,18605081067325440,10
4500506735866875780,18579105105118976,10
4500506735866875780,18583979892701312,10
4500506735866875780,6060405014861184,10
4500506735866875780,6185543180436608,10
4500506735866875780,19000385561701376,10
4500506735866875780,18709839615979648,10
4500506735866875780,5750793706233856,10
4500506735866875780,18606726039535232,10
4500506735866875780,6081059511432448,10
4500506735866875780,18594665771361408,10
4500506735866875780,6111463584447616,10
4500506735866875780,6570372250177024,10
4500506735866875780,18630296821385856,10
4500506735866875780,18813674743452928,10
4500506735866875780,18637752883088000,10
4500506735866875780,18586694312034816,10
4500506735866875780,6092844901267584,10
